N=35 and K=5,,,,,
Virtual cost,Physical cost,Optimal Cost,vCost/OptimalCost,pCost/OptimalCost,Sequence
468,266,179,2.6145251396648046,1.4860335195530727,"[ 4  9 30  7 29  5 10 24 10 10 29  9 31 19 27  5  6 29 20 13  8 21 17  7
  7 27  9 12  5 31 24 13 19 22 34  7  4 13 25 20 25 15 18  6  9 11 32 16
  7  3 11 10 25  6  3 19 28 34 10  4 16  4 12 17  5  5 23  6 31 22 12 34
 27 29 29  5 10 25 26  7 15  9 20 11 19  6 10 18  4 11 15 16 10 14 18 15
  3 15  4  6]"
491,271,184,2.6684782608695654,1.4728260869565217,"[18  2 16 15 13 30 16  6 14 34 17 34 22 16  6 26  5 18 14 12  2 31  2 27
 14 14 26 12  9  7 16  4 32 12  4 13 11 29 10 28  3 18 12  2 14  4 31  4
 16  9 23  8 25 24  4 18 29 14 11 29 34 18 26 14 11  5 19 34 14 25 13 18
 11 18 10 23 29 27  2  7 32 28  6  8  6 10  1 33 33 27 31  7 16 14  3 27
 24  1 29  8]"
439,287,181,2.425414364640884,1.5856353591160222,"[29 12 24  4  2  1  8 28 28 26 21 26 11 25 13 20 20 17 21 13 19 29 14 18
 12  3  1  3 29 27 33 29 27 22 27 10 20 16 22  3 31 18 19 30 28 32 19 26
 17  5  6 14  4 34 28 17  1  9 20 30 30 11  9 20 11 13 11  2 20 25  4 19
 22 31 12 10  7  7 17 20 30 23  6  7 22 31 33  1 11  1 28 18 18  2  9  8
 32 30 15 34]"
397,215,160,2.48125,1.34375,"[ 1 12 15 17 29 34 17 12 15 24  5 15  7 26  1  7 29 15 34 16 17  5 12 22
  4  7 10 10 16 17 14  7  5 34  5  3 23 28  4  3 34  3  6 13 11 21 23  3
 17 25  6  6  6  3  3 34 13  1 20  2 12 13  9 29 14 19 18  9 14 25 16 20
 24  8 26 16  8 26 21 16 16  2 13  9 23  5 19  3 11 29 11  2 34 16 15 24
  2 30 26 17]"
412,244,175,2.354285714285714,1.3942857142857144,"[31 32 27 22 30  4 12  3 19 28 13 19 18  8  7  2 18 34 33 23 26 20 15  8
 24 17 33  2  1  8 15 29  3 27 30 27 26 18 24 20 23 33  9 34 18  5 10 34
  9 14  5 22  8  9 21 33 14 30 30  6 14 30  3 28 11 19  5 15  1 27 16 24
 11 22 11 31 17 19 18 24 21 15 19 34  2 26 15 31  1 34 15  2 14 30 27 12
  8 34 33  5]"
419,245,159,2.6352201257861636,1.5408805031446542,"[18 24  9 16 29  7 32 31  4 20 23 31  8 27  5 23 14 12 18 26 15 25  3  8
 10 32 27 12 13 12 10  6 17 20  6 20 28 20 16 20 16 17 34 16 34  1  2  2
 19  3  4 22  4 27 22 11 28 19  5  7  9  6 19 21  3 18 25 25 27 28 28 15
 33 17 18 16  2 16 33 29 16 13 29  6 21 25 33  1  3 29 28  6 19 21 27 20
 12 20 12  5]"
481,261,182,2.642857142857143,1.434065934065934,"[21  9 17  8 11 33 20  2  2  2 30 28 30 29  7  5 27 15  3  1 21 31 27  5
 13 21 29 14 33 18  4 33 31 20 24  9 34 28  4  1  4 14 27  2 25 30 24  1
 15 19 13 23 29 19 30 31 26 13 14 32 16  6 22  2 31 33 24 25 34 17 13  9
 33 26 28 16 28 28 12 28 30 20  1  3 28  8 21 22 14 29 10  9 14 25  3 28
 28 23 23 18]"
666,372,248,2.685483870967742,1.5,"[ 9  4  1 32 25 15 11 23 32  7 32 21  7 19 10  1 24  1 21 22 22 25 18 29
  2 19 22 14 12 12 12  3 31 15 21 11  1  1 25  2 16 17 29 28 28 30 23 21
  9 23 17 31  7 33  8  8 11 29 24  2 23 23  2 29 10 24  8 27 32 13 28 29
 12 25  4 12  3  3 32 16 34  3  2 27 10 24 16  7 29 22  4 14 33  8 31 15
  7 30 17 30 24 12 15 24 15 29 26 10 23 21  1 29 21 11  4 29  5 20 20 32
  2  6 30 12  6 24 29  6 28 20 34 24  5  9 25  1 30  1 16 12  5  3 29 19
  4 32 22 10  2  6]"
638,364,261,2.4444444444444446,1.3946360153256705,"[27 10  6 12 12  4 11  9 29 25 10  1  8 12 14 24 14 15 21  9  3 24 28  8
 26 34 31 25 21 10 34 31  2 16 30 28 34 10 12  1 29 32 15 19 32 25 25  5
 21 30 22 24  2 30 11 14 25 30 11 21  6  8  9 18 12  6 26 26  3  9 10  9
 28 21 27 10 19  5 11 32 23 14  3 18 18 26 12  6  1 14 22  9 34  7 32  4
  2  9  8 34  2 33  7 13  6 20 13 14  2  8 29  3  1 23 28 12 22 25 11 10
 12 10 19  5 24 11  9 21 11 30  9  8 14  3 11  9 31 28  4 34  3  6 16 28
 16 12 14 14  5 33]"
675,431,273,2.4725274725274726,1.5787545787545787,"[10  7 29 24 33 10 24 29 20 18 28 27 25 21 24 18 14  5 23 12 26 17  1 18
  6  7 34  7  2  6 27 20 29 27  1 15 25 16 29 16 29  6 30  4 34 20  3 11
  9 19 21 22 12 15 29 23 12 13 12  9 19 17 17 18  5  7 16 10 13 24 16 20
 13  6  1 24  7 11  6  5  7 31 13 29 29  1 10 17  9 13 23 25 28 16 31  1
 10 33 22 22 26 24 32  6  5 16  3  1 19 19  9  9 29 24 29 25 18 30 22  6
 32 34  3 20 10  9  3  4  7 30 33  9 18 33 12 10 32 22 20 24 17 33 18 13
 23  6 25 26  7 26]"
677,395,273,2.47985347985348,1.4468864468864469,"[29 30 19 11 32 34 10  1  1 21  9 23 15 18  8 25 20 32 29 31 25 18  2 28
 17 22 13  2 29 27 32  8  3 17 24 29  6 25 13 13 26 18 23 21 20 31 14  7
 25 20 29 18 21 18 14  6 15 22 33 12 29 29  4 33 25  3 33 14 32 25 30  3
 14 10 25  3 16 17  4 12 21 32  1 10  6  8 13  2 12  9  8 11  1  2 14 12
 25 24 17  8  7 11  1  3 18 27 34 30 14 23 25 28 14 32  8  7 28 11 21 26
 29 34  3 16 13 29 13 31  6 21 18 21 16 10 17  2 33  6  3  1 30  6 32 14
  4 13 21 22 25 27]"
650,410,269,2.41635687732342,1.5241635687732342,"[15  6  8 24 25 22 17  4 25 28  1 34 32 16 34 14 17 22 21  6 15 34 27 24
  4 32 21 14 17 17  2  9 21 20 29 20 13 20 27 32 27  9  9 29 19 34 26 34
  6 13 11 10 16  5  2 10  9 18  3 12 14 33 10  7 10 13 15 13 18  9  5 19
 19  7 29 25 23 20 13 20  5 17 13 18 28 32 23  8  3 28 30  9 13 20 16 16
 34 18 28 32  3 13 10 26 18 14 11 16  4  2 28 16 18  4  1 15 25 17  1 14
 21 25 26 26 33  2 23 34 17 32 15 16 18 23 18  3 12 29 33 30 18 28 21 24
 31 29  7 10 31 19]"
669,397,261,2.5632183908045976,1.5210727969348659,"[ 7 25 12 23 22 21 10 19  3 28 11  8 31 18 21 25 30 27 27 26  6 31 32  6
 34 31 20  3  3 32 17 12 19  6  5  2 20 11 18 14 11  8 12 23 30 16  1 33
 30 20 23 34  5 21  3 24 17  4 26  9  1 15  9  9 30 15 31 16  5 26 11 17
 32 11 18 32 14 29  7 32 17 31 23 28 28  1 27  9 20  1  5  4 22 24  1 26
 20 11 22 24 17 16  3 19  7 25  4  1 16  7 27 16  5  1  3 21 18 16  3 16
 28 16  7 22 21 13 15 22 34 30 28 24 17 18 32  3  9 25 19 19 15  7  4 25
 22 24  8 23 20  1]"
711,387,286,2.486013986013986,1.3531468531468531,"[ 6 26 13 20 22  5 32  3 21 18  3 17  6 29  4 16 16 34 34 15 25 12  9 25
 32 28 13  7  7 23  2 32 15 17  4 28 12  2 16 34  2  4  3  5 29  3 25 33
 11 29 26 11 34 14  8 26 17  3 30 26 11  9 13 12 34  7 28  7 17 33 26  8
 26 15 10  9  6 29 25 16 16 34 32 29 27  1 28 28 23 31  7 21 16 11 23  8
 21  3 16 32 24  1  4 19 22 19 34 33 15 11 24  1 28 21  9  2 33 15 26 18
 30 19 13 18 10  1 15 27 12 17 24  7  1 14 23  9 21 12 32 13  2  7 12 28
  6  7 32 19 23 29]"
659,407,287,2.2961672473867596,1.4181184668989546,"[13 21 19  6  2  2 24 21 34  9 31 24 24 19  1 20 26 29 17 10 11 12 31 17
 30 26 28 34 30 15 17  8 19  3 10 10 18  6  4  2  1 31 18 14 29  5 11  2
 24 25 13  6 32 32  7 29 10 20 18 21 30  3 29 14 24 31 17 18 29 26 21 24
 17 30 14  8 26 14 11  7 28  1  6  7  2 15  4  5 24 19 20 23 32  5 14  3
  3 11 14 32  9 28  4 28  1 31 34 24  4  4  7  7 11 19 27 17 10 25 21  1
  6 29  9  1  7 24 17 12 30  8 20 33 28  3 24 18 19 13  9 34 32 32  7  6
 14 15 19 20  3 18]"
720,380,269,2.676579925650558,1.412639405204461,"[23 15 29  2 28 29 28 20 25 26 27  1  6  7  3  2  7 33 10 21 16 12 18 17
 21 24 26 19 29 15 30 17 20 16 17 28  4 12 24 16 20 15 30 27  3 17  5  9
 31  6 17 24 13 13  4  5 23  7 27 13  1 16 14  8 23 28  2 24 20 13 18 18
 30 16 12 27  3 23 24 20  2 18 19 14 10 16 26 25  1 19 18 26 30 15  8 23
  7 18 10  6  4  2 18 13 28 15  3 12 25 26 22 27 16 31 26 32 16 25  9 34
  6  1  8 13 33  2 14 17 21 18 26  8 33 31 28 19 29 17 26 32 14 18  1  3
  6 26 32  5 21 19]"
628,340,266,2.3609022556390977,1.2781954887218046,"[27 17 14  5 12 29 16 10 17 14 14 28 10 34 21 22  8 17 31 11 33 16  9  2
  6  4  3 10 32 18 28  1  7  3 21  4  6 13 34 30 13 34 10 31 16 26 34 20
 29 17 28 21  9 22 29 27  6  8 25 33 18  8 12 26 17  2 26 26  9  3  6 32
 25  2 10 14  6 28 30  3 12 11  9 18  3 19 28  5 13  1 17 21 31 12 14  6
 25 26 22  1 21 25 15 34 27 22 16 34  7 33 10 23 21  4  8 18 14 26 19 19
 16 19  4 19 28  6 21  2 27 18 24 28 22 20  9  3 27 27 21 11 13 13 31 31
  9 23 25 31 22  4]"
871,495,357,2.439775910364146,1.3865546218487395,"[28 12 22 25 24 10 17  3 26 14 28 15 28 34 19  3 28  3 17  5 15  4 20 32
  4  2 31  8 11  5 33 16 22  4  3 25  8  9 14 27 20  3 20 16 20 19  3 22
  4 26 11 28 13 26  1 20  6 11 14 27  2 12 13  4  8 27 19 19 17 12 17 15
 30 21 24 33  4 32 23 11 29 34 27 21 34 11  5 23 34 30 29 17 26 33 17  4
  3  9 15  2 13  9  7 14 26  1 23 30 13 29 33 22 15 12 16  8 23 32 17 13
  3  3 22 17 29 30 10  5 17 12 32  7 34 33 16 10 12 17 33  8 15 32 19 33
  6 10 17 29 27 13 30  5 21 14  3 10  8 26 26 34 24  4  3  9 33 14 34  2
 12  4 29 30 21 14 22 23 23 15  4  7 25 21 13 23 34 20 26 15  7 12 34  4
  8  5  2 11 30 10 24  5]"
888,552,387,2.294573643410853,1.426356589147287,"[13 13 12 27  7 32 32 30 18 24  5  6 19 21  3 29  7 16 24 13 32 17 21 11
 12 24 27  4 15 13 29  8 21 14 18  4  1 20 25  9 26  3 23  1 32 28 28 21
  8 31 11 13 27 32  8 24 14  1 23  1 30 34  5  2  7 13 17  6  9 15  2 28
 19  4 27 32 27 23 34 11 34 20 23 24  9 14  8 10 19 34 33 16 13 24  2  4
 16 24 17 16 11 22  5  4 19 11  6 27 28 30 32 17 31 10  4 34 16 27 22 23
  7  6 29 13 32 34 25 21 22 22 18  8 32 22 16  9  9  8 27 10 12 20 18 33
 31 13 17  8  3 12 22 28 19 21 31 10 32 33 14 25  5 22  8 30 18 19 22 28
 29 17 25 33  1 34 17 21 24 13 30  7 27 11  7 10 14  4  1 29  5 25 32 31
 31 20 22  1  4 13 11 30]"
955,527,372,2.567204301075269,1.4166666666666667,"[ 9 15 13 14 17 28 27  5 26 28 15  7 22 10  7 28  7  6  9 15 32 12 33 25
 30  5 30  7 14  3 27 27  3  4 11 27 29 19 34 17 20 29  3 24 30 33 25 31
 21 34 31  6  6  9  6 27 12  2 16 34  7  5 24 27 19  7 29 18 25 22 25  8
 25 16  8 34 22 12 14  5 10 11 19 31 26 30  7 20  4  5  8 14  9 20  5 33
  9 28 32  2 32 22 24 26 14 27 13 18 30 10 12 27  4 30 32 34 23 27 22 10
 19 29 27 32  7 28 10 29 34 13 33  6 11 31 31 17 24 25 32 31 14  7 20  4
 26 25 26  8  2 30  6  9 30 25  6 22 22 29  7  7 12 22 19 32  1  4 28 14
  8  6 13 20 23 32 28  2 15 31  4 14  1 28  9 21 30 20  9 31  6 28 23 32
 26 32 17 17 11 24 22 10]"
977,535,352,2.7755681818181817,1.5198863636363635,"[20 16 16 16 11 10 20 14 23 32 33  8 31 14  9 34 22  4 25 33 29 18 13 32
 19 14  8 20 25 32 28 23 14 34 27  3 29  4  6 18 20  4  3 17  4 18  1  5
 28 33 23 34 32 30  9 20  7 29 16 11 27 19  8 26 25 17  7 11 10 20  2 17
  1 25  5 13 32 30 28  6  8 19 19 27  8 27 34  3  8 18 17  8 10 30 30 20
 30 23  9 31 15 22  3 21 17  8 10 21 10 32 27 34 14  3 25 18 26 19  7  4
 23 11 26 18 27 23  7 30 13  3 17 24 32 15 26 26 31 15  5 28  3 25 10  7
  3 23 23 12 17 25  1  3 19 12 17 11 17 34 30 14 34 32 29 11 27 15 19 17
 11  4 10 16 14  7  7 32 19  2 32  3 24  5 16 28 13 16 23 11  6 17 20 25
  6 20 28 11 15 11  5 34]"
923,553,372,2.4811827956989245,1.4865591397849462,"[15  7 31 17 34 10 21  8 24 17 33 21  9 16  4  7  6  3 32 29  4 13 17 32
 26  5 31 16 28 22 25  2  4 16  1  3 15 11 10 19 27 24 15 10 29  7 27  9
 10 17 28 12  4 18 34 31 27  5  7  7 34 18 23 10 20 19 21 10 23 25 30 23
 34 13  9  1 28 31 10 10 12 17 19 12  8 12  9 14  1 33  3 10 29 26  9  2
 21 10 30 30 18 20  1  7 21 16 17 31  4 30 22 14 19 13 12 16  7 16 16 26
 18  5  9 25 34 24 34 17 12 20  1 13 18  6 15  4 22 29 25 28 10 26  6 10
 21  1 20 13 31 20 32 31 20 17 25 31  7 28  1 28 32 34 31 16 16 34 11 24
 16 25 25 20  6  8 34 17 28  6  5  9 31 31  2 15 29 12 22 29 33  5 21 22
  1 12 10 17 26 25 17 10]"
1036,582,394,2.6294416243654823,1.4771573604060915,"[21 15 25 20 34  1  5 22  1 12 32 28 19  1  7 12 27 33  2 25 29  7  4  3
 32 10 24 24 22 22 24 22 24 14 31 20 15 28 33 23  4 29  8 14  3 20 29 26
 33  2 33 10 18 30 27 15  5 20 15 24 34  8 34 20 25 10 26 20  5 16  2 22
 33 11 27 30 11 11 24 25 29 29 21  3 25 30 13 23  4 18 34  8 32  9 14 26
 22  2 26 17 20  1 18 19 26 32 19 18 24 32 24  7 23 17 34 29 26 10 15  7
 27 22  9  1  7 20  5 13 26 29 13 17 13 10  8 20 20 13 23  3  3  8 29 27
  8 25 26 23 28 15 11 26 18 33  3  5  8 11  3 29 19 31 23 12 27 17  8  2
 12 13 11 29 27  4 19 21 32 11 13 18 11  2  2 16 15  7 34  2 24 10  9 18
 13  8 29 25 22  8  6 12]"
848,464,304,2.789473684210526,1.5263157894736843,"[ 9 31 25 32 32 24  9  4 25 25 21 20  4 32  8 26 21 28  7 25 22 12 26 21
 31 15 26  4 26 14  3  8 32 26 34  9  9 23  7 34  5 22  3 11 25 21 11  4
 12  7 22 28  3 31 23 32 23 12 13 18 12 18 20 31 11 10  5  7 30 30 13 22
 34 13  4 13  2 26 16 26  5 14 31  5 15 17  9 27 32  6 29 14  5 28 21 31
 18 21  3 32 28 21 33 22  7 25  7 13  2 24 11 24  2 20 21  9  7 27 25 34
 31 31 17 33  7 17 33 24 23 18 31  9  5 22 31 27  6 33 19 26 34 23 28 32
 12 23 31  1 22 18 20 18 28  4 27 30 28 23 10  4 21  9 33  4 33 30 22 34
 23  4 18 23 33 31 21  3 30 29 31 10 23 31 33 24 30 33 10 18 14 24 20 10
 13 17 27 29 33 29 27 24]"
829,489,354,2.34180790960452,1.38135593220339,"[26 24 34 31 10 17 15 21  7 18 31  4 18 27 14  5 26 32  4 31 10 25 23 13
 12 18 23 12 25 27 21 32 25  6 30 33 10 17 10 15 31 21 32 34 20 19 29 20
 11 19 28 27 33 32 25 20 26  4 24 22 24  2  5 20  1 21 18 11 14 28 14 10
 27 33 21 33 22 16 31 30  3 25  2 32 10 26 30 21 28 30  2 19  5  1  8  6
  5 20  5 12 14  8 20 20 25 28 28  9 10 22  8 22 32 12 13 17 20 18 17 10
 30 24 33  5 20 18 19 19  7 16 15 19 21 27  6 28 27  9  3  8 11 14 14 20
 33 29  4  9  7 18  7  3  9 18 13 20  5 16 20 25  7 23  9 20 13 24 30 11
 34 28 17  8 23 12 33 26 24 28 11 18 29 34 18 14 10 29 32 18 20 28 10 16
 28 33 10 25 17 25 19 22]"
905,573,377,2.40053050397878,1.5198938992042441,"[17 33  5 21  7 28 13 10 27 27 29 14 34 34  2 10 32 18 29 13 33 31 26 28
  9 19  4 21  9 12 16 16 31  9 29 24 28 27  2 25 27 16 12 20  7  1 28 19
 22 24 33 33 19  2 21 32 30  7 17 12 31 18 27 25  2 24  4 18 26 30 29  6
  9  4 33 22 34 26 12 33  3  3  7 31  4  1 34  3 20  1 10 20  7 10  5  9
  8  9 30 21 12 28 16  6 28 25  9 32 29 13 11 18 29  7  1  5 23  4  5 18
 14  2 26 13 31 29 23 11 26 21 16  2  8 25 26 18 26  6  3 20 33  8 11 34
 19  1  3 32 34 10 27 21 25  1 34  8 14 13 15 28  6 18  3 27 23  2 18 17
 30 19  4  6 18  3  6  9 13 33 23  2 33 17  8 14 30  9 16 17 25 29 34 21
 21 28 14  5 31 15  2  5]"
853,455,339,2.5162241887905603,1.3421828908554572,"[34 33  6 11 31 20 33 34 21 11 22  3 22  9 22 33 24 25 31 24  1 22  2  6
 23 20  6  1 28 11 15 11  5 17 29  6 13 30 10 17  4 11  4 11  4 15 20 33
 30 27 30 20  1  2 24 34 29  6 28 10 25 18 29 14  5 34  1 17  5 32 14 29
 13 21 19 14 14 32 32  3 16 32 25 16  8 29  1 15 14 29 28 17 16 23  3 22
 13 16  4 15  4 30 11 34  2 15 10  1 12 23 21 15  5 13  8 25 34  8 25  1
 33  3 24 17 12 25 31  3  8 13  2 31 25 23  5 34 15  2 25 34  5 13 25 18
 20 34 22 34 20 13 17 17 29 26 10 10 34 32 20 15 28 13 30 24 26  3 31  2
 19 15 21 20 26 27 25 23 33 16 18 15 28 15  3 17 12 22 20 26 32 28 30  9
 19 31 16 20 26 27  7 33]"
1201,699,464,2.5883620689655173,1.5064655172413792,"[22 14 15 24 14 30  8 33 27 12 23 31 19 24 31  7  8 23 19 21  2  4  6  9
 29  8 22 23  7 32  1 27 20 22 23 14 32  4 30  1 23 18 10 23  6 33 29 17
 29 28 10 26 11  3 29  1 25  5  9  4  5 31  5 10  2  8 18 25  6 19 12 17
 28 27 33 32  4  6  3 29  5 33  2 24  8  9 11 14 23 17 30  4 24 12 23 21
 27 17  1  2 26  9 11 30  3 18 14 21 10 15 29 28 15 34  8  9  1  7  8 14
 24  4 11 32 17 18 32 27  7  6 15 34 23 15 19 18 10 19  9 25 27 23 26 31
 30  1  6 21  7 31  1 25 22 19 16  5  5 34 29  8 26  7  3  7 21 29 29  2
 21 15 34 16 23  7  6 15 19  4  9  6 20 29 20  8 33  6 16 33 31  3 21  2
 25  3 12  7  1 12 25 17 30  3 26 22  7 28 34 22  5 26 30 18 17 18 23 18
  6 13 25 33 11 30  6  5 17 16 18 34 24 32 27 23 19  7  8 24 29 13 25 27
 16 17  7 29 14 13 20  5 27 20]"
1114,622,435,2.560919540229885,1.4298850574712643,"[ 1 25  7 25  6  4 17 19 16 21 21 34  5  3  8 16  7 24 19 19 20  4  1  6
 22  6  3 21 27  7 32 18 11  4 11 16 13  2 20  6 13  4  4 11 13 26 19  3
 13 28 19  3 34  7  9 24  6 32  5 10 24 25  8 15 29  1 31  3  2 33 28  4
  2 19  5 13 28 18 33 27  5  5 11 23 26  2 25 32 28 20  8 11 32 16 12 27
  7 34 20 32 16 31 15 24 29 23 13  8 23 15 13 24 25  8 22  2 28 14 21  5
  6 33 16 11  4 23 34 30 13  7 11 20  5  4 15 23 14 14  3  6 30 21 23 15
  4 11  6 20 13 31 13  8  8  9 11 24  3 19 31 30 34 10  2  2 12 10 14  7
 27 22  6 32 33 17 26 25 11 34  6 15 16 22 22 15  4 21 10  4 19 11 32 30
 20  7 19  3 19 22 25 18  2 11 33 32 24  8 16 18 32 20 16 24  3 13 31 29
 13 18 23 13  6 12 24 19 17 33 15  6 24 26 34 32 19 25  6 25 15  3 31 21
 17 26  8  2 22 20 25 20  7  8]"
