N=10 K=9,,,,,
Virtual cost,Physical cost,Optimal Cost,vCost/OptimalCost,pCost/OptimalCost,Sequence
1,1,1,1,1,"[18  6  4 11 14  2 17 16  6 16  9 15 16 17  3 10  7  7  2  2  6 18  7  6
 14 15  5 19  8  6 11  3 10 18  3 11 15  4 18 12 16 11  3  1 11  9  6 12
  5  8]"
9,9,2,4.5,4.5,"[14  1 17 16  9  1  1 18 13 15  3 20 15 16 14 10  8 12  8  9 19  1 12  8
  1  3 12  3 13  7  9  9  4  9  2  2 18 18 16  9 17 12 11  3 13  7  2  5
 16  7]"
4,4,2,2,2,"[ 9 19 19 10 17 14 15  5 19 13 16  8 14  1 10 12 11  4 14  8 16 17 16 18
 18 20  2 10 17 17 16 12  5  2 13  7  7  8  5  9 10  4 13  8  2 19  1 13
  2  5]"
7,7,2,3.5,3.5,"[ 1  6  1  7  8  3 14  7 13  6 10  6  1 17  2 18 10 12  8 12  7  8  8  7
 18  4 18 12 20  5 20  8  6  3  7  4  5 15 11 18 18 20 13  3  2  8 18 19
 17  5 20  8 16 15  6 13  7  3 10  4 10 10  9  7  7 18  7  6  8  2  2  6
  6  5 16 17 12 13  3 17 16 13  4  3 12 10  8  4 16 18 18  2 11 13 16  9
  9  9  6  1]"
10,8,2,5,4,"[ 5 20 15  3 10 15  1 16  5 16 16 16 12 13 20 12  4  7 17 18  4 10  4 17
  6 13 20  6 16 12 17 14  4 18 10  6 18 13  4  2 10 13 14 20 17 18 16 18
  2 18 10  8  6  2  9 17 11  4  4 13 12 18  1 13 20  1 11  5 17 16 14 17
 19 10  4 16 10 16 16  9 14 20 14 19 17  7  5  8 11 16 17 11  1 13 13  7
 12 19  9  9]"
15,19,3,5,6.33333333333333,"[19 14 15 11  5 15 13 19 13  8 15 13  9  2 15  9 12  3  3 15 13  2  2 16
  4  1  6 14 17 17 14 20 19 16 10 10 17 11  7  4 17 11 20  4  8  7  8  4
  7  9 15 11 12  9 18 13  5  3 19 17  2 10 10  1 16 10  1 11  4 20  8  7
 17 10 18 11  7  1 16 16 11  8 20 20 14  1 19 10 16  2 15 13  7 15 19 12
 11 20  4 10]"
22,32,4,5.5,8,"[ 9 20 15 11 16 16  1 18 13  3 14 12 11 12 12 12  1 20 17 10  1 18  4 17
  2  2  7 11  6 14  1 11 10  9 19  1 12 13  4  9  5 13 10  2  2  1  7  7
 12  7  5 12 10  3  7 20 10  8 19 18 20 18  6  6  7 19 20 16  3 16 10 15
  2 16 19  5 16  9  1 19  6 15 10 20  4 15 12  3  8  8  8 15  9 12 17  7
  4  8  2  4]"
38,37,5,7.6,7.4,"[ 5 20 16  5  9  5  1 14  4  3  1 14  9 17  8 12  7  7  8 10 15  9  7 13
  9  6  2 15  2 19  3 16 20 18 11  3 16 18  4  7 15 16  5 12 15 17  4 14
 11  6 15 19  7 13  9 14  1 15  3 16 15 11 12  9 12 20  5  9  2 20  6  1
 15 11 15 18  6  7  1 17 12 14  4 13 11 10 10  2  6 11  8 20 17 20 11  5
 14 10 20  7]"
25,23,4,6.25,5.75,"[ 3 20 14  6 18 16 10 19 12 10  7 17  5 17 17 16  6  1  9  7  8  1 19 19
 14  3 13  4  6  2 13  6  4 10  2  3 20 13 18 18 19 13 10 18  4 20 15  1
 14 10  7 11 19 18 17 19  2 14  2  9 16 13  7 11 14  5 16  2 14 13  3 12
 11  6 17  9 10  1  9 13 12  8 13 12 19  7  5  3  5 11  7 11  1 19  3  5
  7  8 19 10]"
5,5,1,5,5,"[15 18  9  8  3  3  3  1 15 15  1  7 19  6 16  5  3  1  9  9  2 15  4  5
 20  5 19 14  2  4  2 16 16 17 12 10 20 11 16 10 13  6  2  7  4 12  6 16
  4  6  5 20 17 14 10  8 10 19 17 20 14 10 15  5 12 20 20  9 18  7  2 14
 12  4 20  9  5 11  6 19 11 15 10  7 13 16 11 14  4  9 16 15 17 10  5 14
 18 14 19  7]"
10,10,3,3.33333333333333,3.33333333333333,"[13  1 16 13  1 14 15  4  2  4  2  6  1  5 14  7  8 18 14  8  9  5  2 12
  1 14 11 11  5  8 10  3 12  5  6 16 10 15  1  7 19  6 19 12 13 13  6  5
  1  5  3  3 10 11 16 12  8 20 10 15  3  8 10 18 14 11  1  4 12 12 18  1
  7 16 17  6  1  7 12 10 13 20  4 19  2 12 11  7  8 18  6  5 12  6  9  3
 17  6 20  1]"
22,22,3,7.33333333333333,7.33333333333333,"[13  8 15 15 19 10  2 15  7 14  1 16  9 12  6 20  5  3 19 13 19 16  3  1
  3 17 14  6  5 15  2  7  6  7  9  6  5 12 11  3  9 19  4 17  5 19  1  4
 11  7 11  2  8  1 11 20  7  2  8 10  7 18  6 19  2 20 12  8 13 14 10  8
 11 16 12 13 11 18  9 16 20 17  2  5 16  4 17 19 18 14 18  2 20  9  6 16
 10 10 14  3]"
13,13,3,4.33333333333333,4.33333333333333,"[ 8  6  7  1 17  8  4 16 19 16 16 20  9 18  8  6 19 19 17 10  3 14 11  3
 14  6  3 14 14  7  3 17  6 14  7 13 17 18 11 17 20  6 11 18  6  7  6 18
 17 10 17  4  8  9  8  7  9  3  2 16  4  6 11  3  5 13  1 17  9  9  2 16
 18 12  2  3  4  5 14  9  3  3 16 18 12 19 18 18  9 13  7 11 12 20 18 14
 17 10 12  8]"
42,51,3,14,17,"[ 9  3 16  3 11 11  7 15 18  5 16 11  1 19  3  5 17 16 14 13 12  7  5  8
 16 20  8  2 20  9 20  8 13  1  8 10 20  1 20 16 14 18  7  3 16  9 12 13
 19 10  2 19  2  7  7 16 13 15 19 16 17  2  4  2 16 16 14 13  9  1  4  7
 12  2  8 15  9 12  2 16 12 14 16 11 15 18  5  4 20 12  7  5 11 20  6 12
 14 18 17 15 20  6 15 20  4 13 16  3  2  3  6 18 15  5  4 15 11  3  7 16
 15 18  1  9 16 17  4 10 12  4  7 17  6  7 20 16  1  8 10 13 15  3  3 14
  9 20  2 10 20  4]"
42,38,6,7,6.33333333333333,"[ 8  9 10  3 16 10 10 11  9  4  7 16 19 14  2  4 18  1 19  3  2  7  3 18
 13  4 19 20  3 19  1 15 10  5  9  4 18 12 17  1 14  7 18  1  3 14  5  1
 16  5 16  2 18  2 15  5 15 19 20  5 10  6 12 11 14 15 15  5 20 15 15  8
 13 11  3 10 18 10  1  3  6 11  8 11 15 19 12  3 12 13 20  5  2 19 19 12
  1  2  6  2 19 14 19 17  7  1 11 14 17 18 13 20 12 16 13  1 18 17 18  5
 18 14  4 20 20  2 17 11 16 13 17 17  2  7  7 15 10  4  5  1 12  3 17 19
 10  4 14 19 20  7]"
29,25,4,7.25,6.25,"[14  7 17 17  6  2  2  1  3 12 11  5  4 11  2 13 20 15  2 17 14 15  5 14
  9 17  3 17  1  9 13 20  8 14  9 14  8 20 10  1 20 16  2  8 10  7  1 13
  6 12  5  4 14 16 15  5  8 20  7  5 20  9 12 15 12  8 20  6 10 12  1  8
  9  8 19 14 12  7 12  4 20  9  3  8  5 16 18  9 16 16  1  6  6  5 16 13
 10 14 16  9 10 19  9 15 14 17  1 11  7  7 15 18  2 17 19  5 17  8 15 20
  5 11 12  1  8  4 18  2 10 17 17  6  1  6 19 14  4  8 12  2 12 11  6  5
  2  8 18 11 10  7]"
38,32,4,9.5,8,"[10 11 18  1  2  9  6  8 13 15 20 13  7 10  1  6 15 17  3 15 13 12 10 16
  6 10  7  6 12 17 18 19  1 20 20 20 19  4  3 13 19  8 19  5 15  8  9  9
 19 10  9  8 11  8  6  7  9 13  7 15 19  1  2 20 12 17 16  8  9  2 12  1
 12  2 18 17 19 10  5  8  6 11 18 18 18 19  4  3  8 19 14  9  4  4  6 13
 18  5  3 12 13 15  2 10  2  7 12 11  4 11  3  2 10 19  7 16 17 18 18 12
 16 13  1  2 17 13 19  6 11  1 14  5 12  4 16  5 18  1  1 17 14 14 11  4
  8 15  9 19 15  7]"
30,30,5,6,6,"[15 18  4  7 18 14 10  7 19 14  6 14  4  9  9  1 12 19 20 14 16 11  7  4
 18  9 13  6  6 10  7 20 10  8 19  6  8 16 17 14  1 18  1 19 14 17 14 12
  2 19 11 10 15  6 18 12  1 16  2 19  2  8 20 10 16 18 20  4 12  1  4  7
 13  2 18 10 10 12  7 12  3  6 20  3  1 17  2  9  6  7 12 10  2 14 14  2
  7 15  1 17  9 10  2 15  2 13  5 12 10 19 17 14  3  5  3 20  8 13  9 15
 11 11  5 10 15  7  4  3 13  6 11 13 17  1  7 10 13 16 16 20  4 18 10  8
  7  3 10  5 19 19]"
33,28,4,8.25,7,"[ 4  4  2 16 13  9  5  2 14 15 10 13 15  2  8 12  8  4 12  9  8 19 19 19
  9  4 14 10 10 13  5  1  9  8  1 15 16 13 12 16 19 20 15  9 19  2  4  5
  4 20  9  4 20  1  5  3 15  3  5 18 16 18  6 11  1 18 16  5 20  4  8  1
 17  5 13 13  7  6 13  1 17 14  7 20 12 13 14  1  3 14 10  9  6  7 19 14
 18  8  2  3  1 20  1 16 10 15 18 11 19  6  3  9 10  5 20 10 19  6  4  5
 18 18  1 13 20 10  4 13 13 12  7  3  3 15  9 16  1 16 20 10 17 15 20 11
 16 12 17 11 17  3]"
37,31,6,6.16666666666667,5.16666666666667,"[ 5  9  9 18 14 11  6 12 11  9 20 14  3 18 10 11 16  3 18  3 20 15 10 15
 16  4  6  5 16  5  4 12  2  9 13 20 18 10 16  8 18  3 18  1 14  8 13  7
  8  4 11 19  2  6 18 20 10  6 15  9  8 17  9  6  6  6  2  2 13 11 13 20
  1 15  7 19 16  3  7 14  7 15 14  9  3  9 10 18 20 14 14  3 14  9 15 20
 16 18 18  3  6  5  4  7  3 12  6  3 10 16  7 17 10 18  6  7  1 16 20 20
 14  2 19  6  2  4 10 12 17  1 12 17 18  2  7 16  5  9  1 16  7 12 15  5
  3  1 12 12 10 14]"
44,38,5,8.8,7.6,"[19 12 10  8  2  7  1 15 20 20  2  3 15  6 15  6  1 20 13  3 20 15  6 10
 15  2  6  9 17 19  1  1 16 11 15  3  2 13  5  2  9  3  7  4  8  4 17 20
 17  3  1  4  1  1 19 14 12 14 13  3 14 14  9  8  8 18 15 12  4  8  1  8
 16 16  8 17  6 12 12  4 12  8 18 19  1 11  1 19 15  2  4 17  2 17  2  9
 12 16  8  3  9  4 13  8 15  7 10  6 16  9  2 20  8 10 11  2  9  3  1  3
 15 18  9 10  3  7  5  6 17 20 16 12 17  3  2  4  2  7 11  8 18  2 14  7
 12  2 16 18  7  3]"
36,39,3,12,13,"[11  1 11 12  9 11 17 11  8 15  2  7 11 18 12  9  7 16  2  3 16  7  4 19
  4 20  9  6 14 13 11 11 19  9  6 14 14 11 13 18  9  5 19 10  9  6  5  5
 11 14  6  8  7 17  4 20  6  7 10  9 20 20  8 20  7 12  6 12 15  4  5 11
  1  9 14 13 19 20 13  6 20 15 19  3  6 18  3 12 14  3  9 16 14 10 16  8
 16 11 20 15  9 18 17 10 11 12 14  4 14 14 16  3 10  3 13  3 16 10 17 14
 17  9 19  6  4  3 17 11 12 20 13  3 13 15  3  3 11  2 18 10  6 12 16  2
 15 11  8  2  1 18]"
43,45,4,10.75,11.25,"[16 16 14 11 10 12 20  6  9  1 20 19 19  5  2  8  3 18  2  9  7 12 17  8
  4 17  3  1  6  3 16 11 18 12  3 19  4 17  9  2  3  6  7  1 15 17  3  4
 17 17  4 10  6 13  7 14 14  3  2 13 19 18 17  8  4  6  5  5  3 19 18  6
  9 11 14  8  5 19 17  5  9 19  3 16  4  3  5  2 11 10 18 18 15  2  6 13
  1  7  5  9 15 13 14 13 11 16  9 20 18 20 10  6  8 15 13 15  4 16  5  2
 19 11  8 11  8  5 14 18 11 11 20 12 12  8 12  8  5 13  7 11 10  9  6 13
 20  1 13  6 20 11]"
56,52,5,11.2,10.4,"[ 6  9  9  4  9 14 15 15  4  2  1  2  9  2 11  8  2  8 16  3 20 18 10 17
 16  5 19  4 17  4 19 12 14  5  1  4 12  8 18  4  5 19 10 20  6 19 12 18
  8 20  5  2 14 11 20 16 10 20 14 15  8  3 20 14 14  6  8 13 11  8  7  3
 20  6 17 16 12 17  9 20  6  9  9 15 20 20 12 10  3  3 16 17  8 10 16  9
  6 12  3 12  8 17 14 13 11 10 12 18  2  4 15  9 11  4  9 12  5  8  8 18
 13  9  3 18 11 20 20 17 16 17 16  1  7 14 16 20 19 12  5 11 13 20  5  2
 13  8  2  8  4 15 14 19  7 17 15 18  7 10 16 13 15 11  8 16 10  9  8  3
 19  9 18 20  4 10  5  9 16 13 11 18 18  3  5  4  5  3 16 10 12 16 11 12
 10 15 19 14 15 10 11 15]"
60,70,5,12,14,"[ 3  7  2 19  3  9 13  6 20  9  3  1  2  2  1 11  2  1 18  7 19 12  1 14
 12 16 13  5  4 17 12  6 13  4 16  4  5 12 17 15 13 15  7 13  1 18 16  6
 17  3 11 16  8  6  3  8 11  4  2  3  4 12 11 14 11 11 17 11  2  2 10 10
 19 19  8 12 10  4 14  9 16 16  1 10 18  5  5 10 12 15  4 17  3  9 15 13
 17  7 17  6 10  1  6  4  2 18  7  1 20  9  9 15 16 11 15 14  1 10 16 13
  3 16 16 17 12 18 17 20 20  9 15 16  7 13  6  9 11 14 19  9 14 16 16 14
  1 14  6 14 11  8 13  2 19  4  3 16  7 12  9 20 17 20 15 11  7  1 15  1
  1  1  1 10 10  7 15 20  5 14  6 12 20  1 19 16 20 13  6 14 10  1 11  3
  9 16 18 10  2  4  6  9]"
50,54,6,8.33333333333333,9,"[15 14  2  4 20 18 20 15 18 11  4 10 11 11  4  7  7  5  8 20 15  3 17 16
 20 19 15 10 19  2 14 10 17 20  6 19 15 16  3 15 12 16 11 12  5 18 19 18
  2  6 15 12 11  5  9 12  4  1  3  9  8 13 16 19  9 17  4  2  4  6  4 11
 17  4 18  8 14 14  6 17  5 18  3 13 14 12  5  5 15  9  5  7 18  5  5 17
 12  7 14  8  5 20 17 10  7  4  9  8  6  6 20  9  6 13  4 20  7  7  1 16
 19 14 15 19  4 15  1  9 16  9 11  1  5 17  5 19 17 11 10 17 20 17  2 14
  7  3 17 11 20 11  4 11 17  4  4  1 20  6 10 13  7 15 14  6 11 19 20 15
 11 13 16 13 19 11  3 10 18 10 15 10 19 19 20 13 18 19 11 14  7 12  5  4
  6  5  5 10 14 17  4 15]"
56,52,5,11.2,10.4,"[10  4  7 10  4  2  1 11  1  6 15 20 14 13  2  4  6 11  2 19 19 19 11 17
 19 18  7  6  6  7 14  5  3 19 16 18 11 12 17 18 10 15 13 16 19 10  8  5
 19  9  4  9  3  7 20  3  2 19 16  1  6  1 19  2  2 20  8 12  7  8 16  6
  6  7  5 16 14 14 20  3 19 16 18 13  4  2  9 17 10 19  7  4 14  5 10 12
  9 15 16  8 12  3  4 10 15 18 16 19 15 14 18  1  1  6  6  3  6 10 14  9
 13  2 16 10  7  5 11 10  8  7  6  2 19  8  7  7 17 19 15  1 14 11 10  8
  4 10  1 17 17 15 13  7  4 14 11  3  3  8 17  8 12  7 15 16 20  8 14 14
 20  2  9 12  4  3 15  2  8 13  2 20 12  3  2 13 13  3 11  3 12 20  6  1
  8 18  8 10  9 12 17  3]"
53,46,6,8.83333333333333,7.66666666666667,"[ 4 14 20 11  4 10  2 15 11 19  7  3  1 16  5  4 17  6  3 17  1  9 20  1
  6  6 10 17 13 16 18 18 15 20  3  4 10 15  9  9 18 18 13 12  9  9  8 13
 19  5  8 14 16  6  6 16 15  5 16 11  1 11  2 11 12 18 20 13  8  9 12  1
 16 11 20  9 12  7 10 10  1 15  9 11  8 18  4 14 16 15  3 10 12  7 12  8
 13 14 13  7  4  3  2  6  4 20 12 19 20 18  4 11 14 14  2  2  8 20 11 19
 11  1  8 16 15  2  5 12  9 19  2 12  3  3 16 18 14 13 13  2 19 11  4 19
 15 19 19 17 18 14  6 15  8  2 19 10 13 10 11 16  6  9  3  8  9  2 14  3
 16 17 15 20  4 11 12  2  9  4  5 13 14 15 17 15 13  7  9 13 13 12  1  8
  3 15 19 12  4 20 18  7]"
54,60,5,10.8,12,"[15 18 19 10  8 10  8  1  2 13 20 15 12 16 16  7  5 15  9  7 19 19  9  4
 17  5  8 14 11 13  4 15  6  9  3 19 19  5  3  9  9  2  3 20  2 17 11 18
 15 19  4  5 13  8 10 10  4  8 11  6 14  8 12 15 11  7  1 15  8 11 17 11
  2  8 15 11  7 12 16 13  7  8  6  9  4  7 20 17  5  8 20  8 11 16  7 19
  9  8 19 10 14 13  1  7 20  8 16 11 20  4 17 12  3  6 12  3  7  7 14  7
 12 10 20  9 18  6 18  7  9  2  8  2 20 18 14 15  5  8 15 14 13 19  1 13
  8 11 11  1 19 16  1  7  3 12 13  2 19  6 20  3  1 19 16 18 15  7 16 15
 12 14  3  7 16 13 12  6  4 17 19 12  5 13 20 13  8  6 19  2 11 15  4 16
 13 18 12  5 17  9 16  7]"
96,106,8,12,13.25,"[15  9 17 17 10  7  5 17  2 13  9 20 15 12  2  2 14  5 12 15  8 14 18 17
  7  1 13 19 11 15 17 13  5  1 13  2  6 14  1  4 16 15 17 12 20 10  8  9
 20 14  3 11 20  4 18  6  3 17 16  1 17  7  6  7  3  6 14 16 14  7 12 19
  1  6 12 13 12 16  1 14 20 10  9 18 18 14 19 13 11 11  9  6 19 15  1 16
 11 14 12 11  7 15 10  1  5 10 11  7  5 10 13 12  2  6  7 19  2 11 20  4
 10  8  4  2 16 13  3  7 16 18  7  3  1 17 15 18 19  9  4  3  2 11  8  3
 10  2  1  4 17  7  5  4 15 20 12  6 18 11 15  6  5  2 18  3  9 18 13 16
  5 17  9 19 20  7 16 19 11 14  7 15 13 18  1  4 12  5  1  4  4 12  9 20
  5  3 12  8 10 10  8 12]"
85,69,6,14.1666666666667,11.5,"[ 6 19  6  1  3  1 11 17  1 20  1 13  1 13  6 12  8  1 16 14 20 11  5 17
  9  5 16 12 19  3  6 15 14 14 11 16 19 18  5 19  8  8 19  4 16 16  9  1
  8  5 16  6 19 20 17  4 18  1  7 17  5 11 12 18 19 16  2 11  3 16  9 19
 12  9 18  1  5 14 17 13  8  1  2  1  2 20 17  8 20 15  8  1 16 14 19 19
 12  2 10 18  7  5  6  5 20 19  8 18 18  5  2  8  1  8 20 12 12 15 10 19
 19  7  6  9 13 15  9 10  9 20  1  4  8 12 17 13  4  6 14  6 11  8 19 10
  9 20 19  5 15  3  2 17 20 13 16  1  9  8  4 12  2 17  3  1  9 10 16  8
 18 13  2 19  1  5  4  5  2  7 20  7 19 20  4  1 17 18 12 12  2 16  4  7
  2 14  7  2 18 16 15 16]"
112,125,7,16,17.8571428571429,"[11 18 11  7 11  8 13  3  3  1  5 11 11 14  9  2 14  1 20 11  7  6 12  9
  9 16 12  9  9  2 20  3 16  9  5 18  9 12 19 15  8  6 15 17 11 20 14  1
  3  4  5 20 18 10 13 10 20 17  1 18  2 17  4 10 12 11 19 17  5 13 10  7
 11 18  9 20 12  2  2  3  6  4 18  6  9 17  5 20  8 15  9 13  8 11 17 13
  8  1 15 13  2 12  7  5 16 17  3 12 17 15 14 12  8 15 18 15  3 17 12 18
 14 20 11 18  2 20  3  8  6 18 16 13 12 11 13 16  8  9  8  2 12  2  3 19
 20 16 15  5 12  4 14 16 14  1  1  5  4  7  3  1 18 16 20 11 12 20  2 16
 11  5  5 11  5 19  9 11  9 15  6 12 13 10 12  8 14 19 20  8 10 20  4 20
 12  3 12  6  7  9  9 18]"
109,118,8,13.625,14.75,"[12 18 19  9  5  7 12  2  7  1  2  5 16  4  3  6  9 20  9  8  9  4 19  2
 14  1  4 16 13  1  3  5 10 12 20 12  7 12  6 14  5 17  2  4  8 20  5  8
 20 10 18 13 11 12 19 11  4  8  2 18 16  7 19  9 19  2 17 18  5  2 15 20
  4 19 13  8 15  3  9  3 10  9 13 10  4  7 18  1 20  6 14  1 16 12  6 18
 14  5 15 16 11  4  1  7 10 20  9 10 20 18  5  7 17 16 14 15 11 17 18  6
 13 13 20  3  9 13  5  2  7  3  7  7  9 11  7  6 19  5  4  9  1 16 19  7
 18  4 10  2  9 16 12 20  5  8  9  3  5  1  2  8 14  3  1  9  8 17  8 17
 10 14  3 19 12 17  4 10 17  2 18 19  1 16 18  2  1  7 17 10  9 19 16  3
 18  6  8  9 13 10 18  8]"
,,,,,
,,,,,
,,,,,
N=50 and K=49,,,,,
1,1,1,1,1,[37 26 34 10 32 14  5 21  5 44]
1,1,1,1,1,[ 1 47 13 43 44 20 15 11 29 47]
1,1,1,1,1,[24 24 13 24 48 23 28 35 50 30]
1,1,1,1,1,[25 31 34 21  2  7 43 33  8 25]
1,1,1,1,1,[15  7  8 17 41 38 31 49 26 15]
1,1,1,1,1,[ 4 38 49 41 15 36 49  5 35 10]
1,1,1,1,1,[44 48 25 30 19 33 25 11  4 14]
1,1,1,1,1,[33 30 15  6  3 15 13 32 15 43]
1,1,1,1,1,[48  1 31 49  7  6 11 33 20 35]
2,2,1,2,2,[50 35 49 30 25 24 30 31 30  3]
1,1,1,1,1,[38 44 33 12 29 23 13 14 13 40 40 20  8 21 21 22 32 42  9  8]
1,1,1,1,1,[28 32 12  1 21  4 34 33 41 18 29 41 22  9 22 35 26 12 48 13]
1,1,1,1,1,[42 49 22 10 10 45 17 49 30 43 44 37 21 34 47 42 50 12 37 36]
1,1,1,1,1,[29 28 17 41 41 10 30 21 17 37 17 40 17 24 34  4  4 50 44 22]
1,1,1,1,1,[14 35 36 37 11 11  1 39 47 29 47 37 50 42 50 12 50 44 33  8]
4,4,2,2,2,[26 42 30  8 18  8 44 41 14 50 49  1 20 50 15 14 31 26 19 40]
1,1,1,1,1,[21 46 43  5 12  8 14 23 44 13  4  2  5 39 22 33  1 18 42 28]
2,2,1,2,2,[49 41  3 26 50 45 11 37 10 38 50  1 17 19 10 47 19  3 10 39]
1,1,1,1,1,[16 48 30 40  8 11 26 37 12  4  8 43 39 43 30 25 23 49 46  1]
1,1,1,1,1,[25 18 25  3 35 42 15 19 10 31 34 50 30 14 27  6 28 18 38 46]
1,1,1,1,1,"[ 7 39  4 31 24 27 15 12 33  4 36 26 42  9 49 29 44 17 32 24 43 20 48 28
 43 41 36  4 15  2 46 33 10 44 36 47  9  3 28  9 39 41  1 31 30  1 20  6
 42 12]"
1,1,1,1,1,"[11 38 46 11 34 39  7 44 11 32 39 38 35 20 33 42  4 33  5 35 49 49 24 23
  6 40 22 40 31  2 25 33 17 12 37 35  2 19 18 44 10 46 17 14 25 16  7 43
 18 18]"
1,1,1,1,1,"[29 11 40  2  8 48 41 29 49 14  4 27 29 42 23 27  1 46 40 44 38 25 17 16
 11 37 42 28 43  5  8 43 35 16 18 15 48 31 42  9 27  2 15  1  4 14  8 25
 12 15]"
1,1,1,1,1,"[40 40  3 15 46 37 10  4 41  9 48 46 27  4 31 10 40 27 37 36 22 26 22 47
 32  2 28 28 44 11 44 26  6 25  3 44 19 35 27 38  4 21 20  5 22 15 37 43
 45 18]"
1,1,1,1,1,"[28 24 33 17 48  3 48 49 33 20 36 32 12 12 39 42 41 36 41  5 32 30  5  3
 15 33 43 34 30 48 38 39 29 45 35 23 40 38 44 36 31 36 25  5 33 23 29 29
  6 29]"
1,1,1,1,1,"[20 36  7 42  5 11 25 14 27  8  5 26  3 44  1  1 28  8 20 41  8 12  9  7
 29 24  1 10 45 26  3 11 23  3 28 47 10 28 11 21 50 15  8 19 15 14 38  4
 40 39]"
1,1,1,1,1,"[14 18 24 28 23 13 45 16 10 32 21 21  9 44 48  1 45 13 34 22 44 29 19 11
 16  2 46  8 24 25 11 23 22  1  9 46  3 13 26 49 33 12 34 22 32  9 42 20
 43  9]"
2,2,1,2,2,"[47  6 41 18 25 37 42 38  4 24 17  2 15  7 50 20  8 20 28 42 38 43  4  3
 36 32  2  3  6 37  3 47 18 15 18 28 42 50 28 13 20 42 16  6 14  1  1 45
 18 34]"
2,2,1,2,2,"[ 6 11 24 28 24 23 25 29 44 12 48 17 19 33 19 14  5 14  4 35 25 25 18  5
 28 17 31 21  5  7 25 24 19  5  4 28  8 42 18 50 27  6 45 40 17 49 18 22
  4 47]"
2,2,1,2,2,"[27 50 31 27 17 38 39 42 12 40 22 45 25 27 40 34 26 50 32 43 34 10 10 10
 40 29 17 21 38 27 29 29  8 44 46 35 30 16 37  6 21  1 36  6  9 12 26 47
 14  3]"
2,2,1,2,2,"[ 5 38 42 46 12 34 14 22 15 37 42 31  4  2 32 13 22 32 10 30 43 24  6 44
 34 10  7  4 20  6 10 24 11 42 35 27 12 21 21 15 39 23 26 42 15 45  4 28
 27 39 36 19 17 15 25  4  3 31 43 13 48 43 46 35  6 10 18 26 21 29  9 12
 47 36 25 50  7 30 44 24  9 20 11 10 39 19 36 50 32  8 27  2 19 44 31 30
 15  1 16  8]"
1,1,1,1,1,"[27  2 12 20 30 33  1 16  9 43 27 18 11 34 37 28 10 12  9 39 41 13  6 35
 41 37 23 33 24 37  7 34 13 22 47 41 26  9 32 20 49 39 25 11 34 42  5  2
 44 30 23 35 21 24 26  7 21 32 23 22 49 46  4 32 43  6 21 15 39 44 30 35
 47 12 42 42 42 20 49 22 10 19 38 22  4 37 31 36 43 29 42 43 44 23 18  2
 12 16 19 48]"
1,1,1,1,1,"[ 2 25 22  5 24 47 26 18 33 22  6 27 15 27 19 11 10 14 33 45  6 30 26 18
 28 48  4 25 22 36  4 21 40 30 19 31 14 33  9 37 30 11 41 27 33 43  4  3
 37 10 26 13 48  4  9 43 20 38 44 47 44 23 24 21  9 33 23 23 45 47 23 26
 21 46 48  6 21 12 19 25 44 10 27 35 29 39 11  1  1 47 24 49 31 40 10 17
 41 37 49  8]"
7,7,3,2.33333333333333,2.33333333333333,"[33  2 10 26 26 19 25 47 10 45 18 43 37 37  6  5 29 34 32 30 13 18 23 15
 46 50 38 22  9 34 12 47 16  1 12 12 37 41 38 11 33 38 39 37 10 26  1 49
  5 37 42 50 35  5 41 31 12 25 21 13 21 33 29 30 47 46 44 13 45 24 35 30
 44 14 33 23 23 45  9 24 44 34 44 21 14 38 26 19 32 26  1 18 35 45 34 48
 38  2 18 49]"
1,1,1,1,1,"[ 7  2 44 15 23 15  7  4  3 34 11  7  3 47 35 37 36 44 28 32 14 14 48 25
 46 21 23  1 21  6 18 18 37 44 38  8 10 19 49 10 17  9 40 16  5  8 43 22
 38 13 33 14 38  8 18 18 48  8  1 20 13  4 30  4 12  8 10 35  7 48 42 43
 42  4 10 49 22 44 44 10 18 49 21 20 46 16 11 43 20 18  3 50 32 26 21 43
  3 50 22 38]"
1,1,1,1,1,"[42  3 42 48 41 24 44 22 20 21 35 17 17 46 35 22  8 22 38 49 22 23 10  5
 17 33 23 49 22 13 25 48 21 41 21 31 50 10 38  9 10 38 30 36 31 38 22 50
 28 17 43 50 32 32 10  5 46 16 26 40 42 35 45 28 46 17 14 33 47 39 17 35
 19 31  5 24 39 21 39 18 48 37 34 37 28 33  8 39 18 43 13  3 22 47 20 35
 28  4 14 10]"
1,1,1,1,1,"[39 26 39 23 47  2 33 47 22 16 16 14 15 19 28 35 43 33 37 27 41 37  1 36
 23 46 32  9 45 43 27 40 17 31 21  4  5 20 29 23 47 21 48 49 31 27 33 33
 25 10 16 25 40 31 29 40  3  1  6 46 17  7 23  7 10 22 24 43 47 10  2  1
 33 41 24  2  5  6 24 40 41 42 37 24 13 30  2 27 21 40 38 16 25 43 20 34
 17 29 19 49]"
4,4,2,2,2,"[47 50 21 46 14 18 37 43 36 21 18 17 37  8  1  8 20 19 40 34  4 19 41 27
 26 33 24 36 25 42 46 24 36  1 49 21 45 27 42 25 49  4  9 30 30 12 24 13
 11 27 15 15 31 41 40 38  7 30 22 10 30 16  6 44 10 35 10 43 47  1  1  1
 41 28 37 43  7 27 45 34 15 34 49 11 37  6 28 24 11 44 19 20 47 28  4 46
  9 48  8 12]"
